t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,gripper
1.490000,-0.012866,0.017820,1.162901,0.000000,0.000000,0.000000,1.000000,-0.014217,0.009604,0.078352,0.005760,-0.042036,-0.002300,0.000000,0.000000,2.000000,0.000000
1.500000,-0.013008,0.017916,1.163684,0.000000,0.000000,0.000000,1.000000,-0.014159,0.009184,0.078329,0.006062,-0.042872,-0.003649,0.000000,0.000000,2.000000,0.000000
1.510000,-0.013149,0.018008,1.164468,0.000000,0.000000,0.000000,1.000000,-0.014099,0.008755,0.078293,0.006361,-0.043702,-0.004994,0.000000,0.000000,2.000000,0.000000
1.520000,-0.013290,0.018096,1.165250,0.000000,0.000000,0.000000,1.000000,-0.014035,0.008318,0.078243,0.006657,-0.044525,-0.006335,0.000000,0.000000,2.000000,0.000000
1.530000,-0.013431,0.018179,1.166033,0.000000,0.000000,0.000000,1.000000,-0.013968,0.007873,0.078179,0.006951,-0.045340,-0.007672,0.000000,0.000000,2.000000,0.000000
1.540000,-0.013571,0.018258,1.166815,0.000000,0.000000,0.000000,1.000000,-0.013899,0.007419,0.078103,0.007241,-0.046147,-0.009003,0.000000,0.000000,2.000000,0.000000
1.550000,-0.013709,0.018332,1.167596,0.000000,0.000000,0.000000,1.000000,-0.013827,0.006958,0.078013,0.007528,-0.046946,-0.010328,0.000000,0.000000,2.000000,0.000000
1.560000,-0.013848,0.018401,1.168376,0.000000,0.000000,0.000000,1.000000,-0.013751,0.006488,0.077909,0.007812,-0.047737,-0.011648,0.000000,0.000000,2.000000,0.000000
1.570000,-0.013985,0.018466,1.169155,0.000000,0.000000,0.000000,1.000000,-0.013673,0.006011,0.077793,0.008093,-0.048519,-0.012961,0.000000,0.000000,2.000000,0.000000
1.580000,-0.014122,0.018526,1.169933,0.000000,0.000000,0.000000,1.000000,-0.013592,0.005526,0.077663,0.008370,-0.049292,-0.014267,0.000000,0.000000,2.000000,0.000000
1.590000,-0.014258,0.018582,1.170710,0.000000,0.000000,0.000000,1.000000,-0.013509,0.005033,0.077521,0.008643,-0.050056,-0.015565,0.000000,0.000000,2.000000,0.000000
1.600000,-0.014393,0.018632,1.171485,0.000000,0.000000,0.000000,1.000000,-0.013422,0.004532,0.077365,0.008913,-0.050810,-0.016856,0.000000,0.000000,2.000000,0.000000
1.610000,-0.014527,0.018677,1.172258,0.000000,0.000000,0.000000,1.000000,-0.013333,0.004024,0.077196,0.009178,-0.051555,-0.018139,0.000000,0.000000,2.000000,0.000000
1.620000,-0.014661,0.018718,1.173030,0.000000,0.000000,0.000000,1.000000,-0.013241,0.003509,0.077015,0.009440,-0.052289,-0.019413,0.000000,0.000000,2.000000,0.000000
1.630000,-0.014793,0.018753,1.173800,0.000000,0.000000,0.000000,1.000000,-0.013147,0.002986,0.076821,0.009697,-0.053013,-0.020678,0.000000,0.000000,2.000000,0.000000
1.640000,-0.014924,0.018782,1.174569,0.000000,0.000000,0.000000,1.000000,-0.013050,0.002456,0.076614,0.009951,-0.053726,-0.021934,0.000000,0.000000,2.000000,0.000000
1.650000,-0.015055,0.018807,1.175335,0.000000,0.000000,0.000000,1.000000,-0.012950,0.001918,0.076395,0.010199,-0.054429,-0.023179,0.000000,0.000000,2.000000,0.000000
1.660000,-0.015184,0.018826,1.176099,0.000000,0.000000,0.000000,1.000000,-0.012848,0.001374,0.076163,0.010444,-0.055120,-0.024415,0.000000,0.000000,2.000000,0.000000
1.670000,-0.015313,0.018840,1.176860,0.000000,0.000000,0.000000,1.000000,-0.012744,0.000823,0.075919,0.010683,-0.055800,-0.025639,0.000000,0.000000,2.000000,0.000000
1.680000,-0.015440,0.018848,1.177620,0.000000,0.000000,0.000000,1.000000,-0.012637,0.000265,0.075662,0.010918,-0.056467,-0.026853,0.000000,0.000000,2.000000,0.000000
1.690000,-0.015567,0.018851,1.178376,0.000000,0.000000,0.000000,1.000000,-0.012528,-0.000300,0.075394,0.011148,-0.057123,-0.028055,0.000000,0.000000,2.000000,0.000000
1.700000,-0.015692,0.018848,1.179130,0.000000,0.000000,0.000000,1.000000,-0.012416,-0.000871,0.075113,0.011373,-0.057767,-0.029244,0.000000,0.000000,2.000000,0.000000
1.710000,-0.015816,0.018839,1.179881,0.000000,0.000000,0.000000,1.000000,-0.012303,-0.001449,0.074821,0.011593,-0.058397,-0.030422,0.000000,0.000000,2.000000,0.000000
1.720000,-0.015939,0.018825,1.180629,0.000000,0.000000,0.000000,1.000000,-0.012187,-0.002033,0.074517,0.011808,-0.059015,-0.031586,0.000000,0.000000,2.000000,0.000000
1.730000,-0.016061,0.018804,1.181375,0.000000,0.000000,0.000000,1.000000,-0.012069,-0.002623,0.074201,0.012017,-0.059620,-0.032737,0.000000,0.000000,2.000000,0.000000
1.740000,-0.016182,0.018778,1.182117,0.000000,0.000000,0.000000,1.000000,-0.011948,-0.003219,0.073873,0.012220,-0.060211,-0.033875,0.000000,0.000000,2.000000,0.000000
1.750000,-0.016301,0.018746,1.182855,0.000000,0.000000,0.000000,1.000000,-0.011826,-0.003821,0.073535,0.012419,-0.060788,-0.034998,0.000000,0.000000,2.000000,0.000000
1.760000,-0.016420,0.018708,1.183591,0.000000,0.000000,0.000000,1.000000,-0.011702,-0.004429,0.073185,0.012611,-0.061351,-0.036107,0.000000,0.000000,2.000000,0.000000
1.770000,-0.016537,0.018663,1.184323,0.000000,0.000000,0.000000,1.000000,-0.011576,-0.005043,0.072824,0.012797,-0.061900,-0.037200,0.000000,0.000000,2.000000,0.000000
1.780000,-0.016652,0.018613,1.185051,0.000000,0.000000,0.000000,1.000000,-0.011448,-0.005662,0.072452,0.012978,-0.062435,-0.038279,0.000000,0.000000,2.000000,0.000000
1.790000,-0.016767,0.018556,1.185775,0.000000,0.000000,0.000000,1.000000,-0.011318,-0.006286,0.072069,0.013152,-0.062954,-0.039341,0.000000,0.000000,2.000000,0.000000
1.800000,-0.016880,0.018493,1.186496,0.000000,0.000000,0.000000,1.000000,-0.011187,-0.006915,0.071675,0.013320,-0.063458,-0.040387,0.000000,0.000000,2.000000,0.000000
1.810000,-0.016992,0.018424,1.187213,0.000000,0.000000,0.000000,1.000000,-0.011053,-0.007550,0.071272,0.013482,-0.063947,-0.041416,0.000000,0.000000,2.000000,0.000000
1.820000,-0.017102,0.018349,1.187926,0.000000,0.000000,0.000000,1.000000,-0.010919,-0.008189,0.070857,0.013638,-0.064420,-0.042429,0.000000,0.000000,2.000000,0.000000
1.830000,-0.017212,0.018267,1.188634,0.000000,0.000000,0.000000,1.000000,-0.010782,-0.008834,0.070433,0.013786,-0.064877,-0.043423,0.000000,0.000000,2.000000,0.000000
1.840000,-0.017319,0.018179,1.189338,0.000000,0.000000,0.000000,1.000000,-0.010644,-0.009482,0.069999,0.013928,-0.065317,-0.044400,0.000000,0.000000,2.000000,0.000000
1.850000,-0.017426,0.018084,1.190038,0.000000,0.000000,0.000000,1.000000,-0.010505,-0.010136,0.069555,0.014064,-0.065741,-0.045358,0.000000,0.000000,2.000000,0.000000
1.860000,-0.017531,0.017982,1.190734,0.000000,0.000000,0.000000,1.000000,-0.010365,-0.010793,0.069101,0.014192,-0.066148,-0.046298,0.000000,0.000000,2.000000,0.000000
1.870000,-0.017635,0.017874,1.191425,0.000000,0.000000,0.000000,1.000000,-0.010223,-0.011454,0.068638,0.014313,-0.066538,-0.047218,0.000000,0.000000,2.000000,0.000000
1.880000,-0.017737,0.017760,1.192111,0.000000,0.000000,0.000000,1.000000,-0.010079,-0.012120,0.068166,0.014427,-0.066910,-0.048118,0.000000,0.000000,2.000000,0.000000
1.890000,-0.017838,0.017639,1.192793,0.000000,0.000000,0.000000,1.000000,-0.009935,-0.012789,0.067685,0.014534,-0.067265,-0.048999,0.000000,0.000000,2.000000,0.000000
1.900000,-0.017937,0.017511,1.193470,0.000000,0.000000,0.000000,1.000000,-0.009790,-0.013462,0.067195,0.014633,-0.067602,-0.049858,0.000000,0.000000,2.000000,0.000000
1.910000,-0.018035,0.017376,1.194142,0.000000,0.000000,0.000000,1.000000,-0.009644,-0.014138,0.066696,0.014725,-0.067920,-0.050697,0.000000,0.000000,2.000000,0.000000
1.920000,-0.018131,0.017235,1.194809,0.000000,0.000000,0.000000,1.000000,-0.009496,-0.014817,0.066189,0.014809,-0.068220,-0.051514,0.000000,0.000000,2.000000,0.000000
1.930000,-0.018226,0.017087,1.195471,0.000000,0.000000,0.000000,1.000000,-0.009348,-0.015499,0.065674,0.014885,-0.068500,-0.052310,0.000000,0.000000,2.000000,0.000000
1.940000,-0.018320,0.016932,1.196127,0.000000,0.000000,0.000000,1.000000,-0.009199,-0.016184,0.065151,0.014953,-0.068762,-0.053084,0.000000,0.000000,2.000000,0.000000
1.950000,-0.018412,0.016770,1.196779,0.000000,0.000000,0.000000,1.000000,-0.009050,-0.016872,0.064620,0.015014,-0.069005,-0.053835,0.000000,0.000000,2.000000,0.000000
1.960000,-0.018502,0.016601,1.197425,0.000000,0.000000,0.000000,1.000000,-0.008900,-0.017562,0.064082,0.015066,-0.069230,-0.054566,0.000000,0.000000,2.000000,0.000000
1.970000,-0.018591,0.016426,1.198066,0.000000,0.000000,0.000000,1.000000,-0.008749,-0.018254,0.063536,0.015112,-0.069436,-0.055274,0.000000,0.000000,2.000000,0.000000
1.980000,-0.018679,0.016243,1.198701,0.000000,0.000000,0.000000,1.000000,-0.008598,-0.018948,0.062984,0.015149,-0.069624,-0.055962,0.000000,0.000000,2.000000,0.000000
1.990000,-0.018765,0.016054,1.199331,0.000000,0.000000,0.000000,1.000000,-0.008446,-0.019645,0.062424,0.015180,-0.069793,-0.056628,0.000000,0.000000,2.000000,0.000000
2.000000,-0.018849,0.015857,1.199955,0.000000,0.000000,0.000000,1.000000,-0.008295,-0.020343,0.061858,0.015203,-0.069944,-0.057273,0.000000,0.000000,2.000000,0.000000
2.010000,-0.018932,0.015654,1.200574,0.000000,0.000000,0.000000,1.000000,-0.008143,-0.021042,0.061285,0.015218,-0.070078,-0.057897,0.000000,0.000000,2.000000,0.000000
2.020000,-0.019013,0.015443,1.201187,0.000000,0.000000,0.000000,1.000000,-0.007990,-0.021743,0.060706,0.015226,-0.070194,-0.058500,0.000000,0.000000,2.000000,0.000000
2.030000,-0.019093,0.015226,1.201794,0.000000,0.000000,0.000000,1.000000,-0.007838,-0.022445,0.060121,0.015228,-0.070292,-0.059083,0.000000,0.000000,2.000000,0.000000
2.040000,-0.019172,0.015001,1.202395,0.000000,0.000000,0.000000,1.000000,-0.007686,-0.023148,0.059530,0.015222,-0.070373,-0.059646,0.000000,0.000000,2.000000,0.000000
2.050000,-0.019249,0.014770,1.202990,0.000000,0.000000,0.000000,1.000000,-0.007534,-0.023851,0.058934,0.015209,-0.070437,-0.060188,0.000000,0.000000,2.000000,0.000000
2.060000,-0.019324,0.014531,1.203580,0.000000,0.000000,0.000000,1.000000,-0.007382,-0.024556,0.058332,0.015189,-0.070484,-0.060710,0.000000,0.000000,2.000000,0.000000
2.070000,-0.019398,0.014286,1.204163,0.000000,0.000000,0.000000,1.000000,-0.007230,-0.025261,0.057725,0.015162,-0.070513,-0.061212,0.000000,0.000000,2.000000,0.000000
2.080000,-0.019470,0.014033,1.204740,0.000000,0.000000,0.000000,1.000000,-0.007078,-0.025966,0.057113,0.015129,-0.070526,-0.061695,0.000000,0.000000,2.000000,0.000000
2.090000,-0.019541,0.013774,1.205311,0.000000,0.000000,0.000000,1.000000,-0.006927,-0.026671,0.056496,0.015089,-0.070522,-0.062158,0.000000,0.000000,2.000000,0.000000
2.100000,-0.019610,0.013507,1.205876,0.000000,0.000000,0.000000,1.000000,-0.006776,-0.027376,0.055874,0.015042,-0.070502,-0.062601,0.000000,0.000000,2.000000,0.000000
2.110000,-0.019678,0.013233,1.206435,0.000000,0.000000,0.000000,1.000000,-0.006625,-0.028081,0.055248,0.014989,-0.070466,-0.063025,0.000000,0.000000,2.000000,0.000000
2.120000,-0.019744,0.012952,1.206988,0.000000,0.000000,0.000000,1.000000,-0.006476,-0.028786,0.054618,0.014929,-0.070413,-0.063430,0.000000,0.000000,2.000000,0.000000
2.130000,-0.019809,0.012664,1.207534,0.000000,0.000000,0.000000,1.000000,-0.006326,-0.029490,0.053984,0.014863,-0.070345,-0.063816,0.000000,0.000000,2.000000,0.000000
2.140000,-0.019872,0.012369,1.208074,0.000000,0.000000,0.000000,1.000000,-0.006178,-0.030193,0.053345,0.014790,-0.070260,-0.064183,0.000000,0.000000,2.000000,0.000000
2.150000,-0.019934,0.012068,1.208607,0.000000,0.000000,0.000000,1.000000,-0.006030,-0.030896,0.052704,0.014712,-0.070160,-0.064531,0.000000,0.000000,2.000000,0.000000
2.160000,-0.019994,0.011759,1.209134,0.000000,0.000000,0.000000,1.000000,-0.005883,-0.031598,0.052058,0.014627,-0.070044,-0.064861,0.000000,0.000000,2.000000,0.000000
2.170000,-0.020053,0.011443,1.209655,0.000000,0.000000,0.000000,1.000000,-0.005736,-0.032298,0.051410,0.014536,-0.069913,-0.065173,0.000000,0.000000,2.000000,0.000000
2.180000,-0.020110,0.011120,1.210169,0.000000,0.000000,0.000000,1.000000,-0.005591,-0.032997,0.050758,0.014439,-0.069767,-0.065466,0.000000,0.000000,2.000000,0.000000
2.190000,-0.020166,0.010790,1.210676,0.000000,0.000000,0.000000,1.000000,-0.005447,-0.033695,0.050103,0.014336,-0.069606,-0.065741,0.000000,0.000000,2.000000,0.000000
2.200000,-0.020221,0.010453,1.211177,0.000000,0.000000,0.000000,1.000000,-0.005303,-0.034391,0.049446,0.014227,-0.069430,-0.065998,0.000000,0.000000,2.000000,0.000000
2.210000,-0.020274,0.010109,1.211672,0.000000,0.000000,0.000000,1.000000,-0.005161,-0.035085,0.048786,0.014113,-0.069239,-0.066238,0.000000,0.000000,2.000000,0.000000
2.220000,-0.020325,0.009758,1.212160,0.000000,0.000000,0.000000,1.000000,-0.005020,-0.035778,0.048123,0.013992,-0.069033,-0.066460,0.000000,0.000000,2.000000,0.000000
2.230000,-0.020376,0.009400,1.212641,0.000000,0.000000,0.000000,1.000000,-0.004880,-0.036468,0.047459,0.013867,-0.068813,-0.066665,0.000000,0.000000,2.000000,0.000000
2.240000,-0.020424,0.009035,1.213116,0.000000,0.000000,0.000000,1.000000,-0.004741,-0.037156,0.046792,0.013735,-0.068579,-0.066852,0.000000,0.000000,2.000000,0.000000
2.250000,-0.020472,0.008664,1.213583,0.000000,0.000000,0.000000,1.000000,-0.004604,-0.037842,0.046124,0.013598,-0.068330,-0.067022,0.000000,0.000000,2.000000,0.000000
2.260000,-0.020518,0.008286,1.214045,0.000000,0.000000,0.000000,1.000000,-0.004468,-0.038525,0.045453,0.013456,-0.068068,-0.067175,0.000000,0.000000,2.000000,0.000000
2.270000,-0.020563,0.007900,1.214499,0.000000,0.000000,0.000000,1.000000,-0.004333,-0.039206,0.044782,0.013308,-0.067792,-0.067312,0.000000,0.000000,2.000000,0.000000
2.280000,-0.020606,0.007508,1.214947,0.000000,0.000000,0.000000,1.000000,-0.004200,-0.039884,0.044109,0.013155,-0.067502,-0.067432,0.000000,0.000000,2.000000,0.000000
2.290000,-0.020648,0.007109,1.215388,0.000000,0.000000,0.000000,1.000000,-0.004069,-0.040559,0.043434,0.012997,-0.067199,-0.067535,0.000000,0.000000,2.000000,0.000000
2.300000,-0.020689,0.006704,1.215822,0.000000,0.000000,0.000000,1.000000,-0.003939,-0.041231,0.042759,0.012834,-0.066882,-0.067622,0.000000,0.000000,2.000000,0.000000
2.310000,-0.020728,0.006291,1.216250,0.000000,0.000000,0.000000,1.000000,-0.003810,-0.041900,0.042083,0.012666,-0.066552,-0.067693,0.000000,0.000000,2.000000,0.000000
2.320000,-0.020766,0.005872,1.216671,0.000000,0.000000,0.000000,1.000000,-0.003684,-0.042565,0.041406,0.012493,-0.066209,-0.067748,0.000000,0.000000,2.000000,0.000000
2.330000,-0.020803,0.005447,1.217085,0.000000,0.000000,0.000000,1.000000,-0.003559,-0.043227,0.040728,0.012315,-0.065853,-0.067787,0.000000,0.000000,2.000000,0.000000
2.340000,-0.020838,0.005015,1.217492,0.000000,0.000000,0.000000,1.000000,-0.003436,-0.043886,0.040050,0.012132,-0.065485,-0.067810,0.000000,0.000000,2.000000,0.000000
2.350000,-0.020873,0.004576,1.217893,0.000000,0.000000,0.000000,1.000000,-0.003314,-0.044541,0.039372,0.011945,-0.065104,-0.067818,0.000000,0.000000,2.000000,0.000000
2.360000,-0.020906,0.004130,1.218286,0.000000,0.000000,0.000000,1.000000,-0.003195,-0.045192,0.038694,0.011753,-0.064710,-0.067810,0.000000,0.000000,2.000000,0.000000
2.370000,-0.020938,0.003678,1.218673,0.000000,0.000000,0.000000,1.000000,-0.003077,-0.045839,0.038016,0.011556,-0.064304,-0.067787,0.000000,0.000000,2.000000,0.000000
2.380000,-0.020969,0.003220,1.219054,0.000000,0.000000,0.000000,1.000000,-0.002962,-0.046482,0.037338,0.011355,-0.063886,-0.067749,0.000000,0.000000,2.000000,0.000000
2.390000,-0.020998,0.002755,1.219427,0.000000,0.000000,0.000000,1.000000,-0.002848,-0.047121,0.036661,0.011149,-0.063457,-0.067696,0.000000,0.000000,2.000000,0.000000
2.400000,-0.021027,0.002284,1.219794,0.000000,0.000000,0.000000,1.000000,-0.002737,-0.047755,0.035984,0.010939,-0.063015,-0.067628,0.000000,0.000000,2.000000,0.000000
2.410000,-0.021054,0.001806,1.220153,0.000000,0.000000,0.000000,1.000000,-0.002627,-0.048385,0.035307,0.010725,-0.062562,-0.067546,0.000000,0.000000,2.000000,0.000000
2.420000,-0.021080,0.001323,1.220506,0.000000,0.000000,0.000000,1.000000,-0.002520,-0.049011,0.034632,0.010507,-0.062097,-0.067450,0.000000,0.000000,2.000000,0.000000
2.430000,-0.021106,0.000832,1.220853,0.000000,0.000000,0.000000,1.000000,-0.002415,-0.049632,0.033958,0.010284,-0.061621,-0.067339,0.000000,0.000000,2.000000,0.000000
2.440000,-0.021130,0.000336,1.221192,0.000000,0.000000,0.000000,1.000000,-0.002312,-0.050248,0.033284,0.010058,-0.061134,-0.067213,0.000000,0.000000,2.000000,0.000000
2.450000,-0.021153,-0.000166,1.221525,0.000000,0.000000,0.000000,1.000000,-0.002212,-0.050859,0.032612,0.009827,-0.060635,-0.067074,0.000000,0.000000,2.000000,0.000000
2.460000,-0.021175,-0.000675,1.221851,0.000000,0.000000,0.000000,1.000000,-0.002113,-0.051466,0.031941,0.009593,-0.060126,-0.066921,0.000000,0.000000,2.000000,0.000000
2.470000,-0.021196,-0.001190,1.222171,0.000000,0.000000,0.000000,1.000000,-0.002017,-0.052067,0.031272,0.009355,-0.059606,-0.066755,0.000000,0.000000,2.000000,0.000000
2.480000,-0.021216,-0.001710,1.222483,0.000000,0.000000,0.000000,1.000000,-0.001924,-0.052663,0.030604,0.009113,-0.059076,-0.066575,0.000000,0.000000,2.000000,0.000000
2.490000,-0.021236,-0.002237,1.222789,0.000000,0.000000,0.000000,1.000000,-0.001833,-0.053254,0.029939,0.008867,-0.058535,-0.066381,0.000000,0.000000,2.000000,0.000000
2.500000,-0.021254,-0.002769,1.223089,0.000000,0.000000,0.000000,1.000000,-0.001744,-0.053839,0.029275,0.008618,-0.057984,-0.066175,0.000000,0.000000,2.000000,0.000000
2.510000,-0.021271,-0.003308,1.223382,0.000000,0.000000,0.000000,1.000000,-0.001658,-0.054419,0.028613,0.008366,-0.057423,-0.065955,0.000000,0.000000,2.000000,0.000000
2.520000,-0.021288,-0.003852,1.223668,0.000000,0.000000,0.000000,1.000000,-0.001574,-0.054993,0.027954,0.008109,-0.056852,-0.065723,0.000000,0.000000,2.000000,0.000000
2.530000,-0.021304,-0.004402,1.223947,0.000000,0.000000,0.000000,1.000000,-0.001493,-0.055562,0.027296,0.007850,-0.056271,-0.065477,0.000000,0.000000,2.000000,0.000000
2.540000,-0.021319,-0.004958,1.224220,0.000000,0.000000,0.000000,1.000000,-0.001415,-0.056125,0.026642,0.007588,-0.055681,-0.065220,0.000000,0.000000,2.000000,0.000000
2.550000,-0.021333,-0.005519,1.224487,0.000000,0.000000,0.000000,1.000000,-0.001339,-0.056681,0.025989,0.007322,-0.055081,-0.064949,0.000000,0.000000,2.000000,0.000000
2.560000,-0.021346,-0.006086,1.224747,0.000000,0.000000,0.000000,1.000000,-0.001266,-0.057232,0.025340,0.007053,-0.054472,-0.064667,0.000000,0.000000,2.000000,0.000000
2.570000,-0.021359,-0.006658,1.225000,0.000000,0.000000,0.000000,1.000000,-0.001195,-0.057777,0.024693,0.006781,-0.053854,-0.064372,0.000000,0.000000,2.000000,0.000000
2.580000,-0.021371,-0.007236,1.225247,0.000000,0.000000,0.000000,1.000000,-0.001127,-0.058315,0.024050,0.006506,-0.053227,-0.064066,0.000000,0.000000,2.000000,0.000000
2.590000,-0.021382,-0.007819,1.225487,0.000000,0.000000,0.000000,1.000000,-0.001062,-0.058848,0.023409,0.006228,-0.052590,-0.063748,0.000000,0.000000,2.000000,0.000000
2.600000,-0.021393,-0.008407,1.225721,0.000000,0.000000,0.000000,1.000000,-0.001000,-0.059374,0.022771,0.005947,-0.051946,-0.063418,0.000000,0.000000,2.000000,0.000000
2.610000,-0.021403,-0.009001,1.225949,0.000000,0.000000,0.000000,1.000000,-0.000940,-0.059893,0.022137,0.005664,-0.051292,-0.063076,0.000000,0.000000,2.000000,0.000000
2.620000,-0.021412,-0.009600,1.226171,0.000000,0.000000,0.000000,1.000000,-0.000884,-0.060406,0.021506,0.005378,-0.050631,-0.062724,0.000000,0.000000,2.000000,0.000000
2.630000,-0.021421,-0.010204,1.226386,0.000000,0.000000,0.000000,1.000000,-0.000830,-0.060912,0.020879,0.005089,-0.049961,-0.062360,0.000000,0.000000,2.000000,0.000000
2.640000,-0.021429,-0.010813,1.226594,0.000000,0.000000,0.000000,1.000000,-0.000779,-0.061412,0.020256,0.004798,-0.049283,-0.061985,0.000000,0.000000,2.000000,0.000000
2.650000,-0.021437,-0.011427,1.226797,0.000000,0.000000,0.000000,1.000000,-0.000731,-0.061905,0.019636,0.004505,-0.048597,-0.061600,0.000000,0.000000,2.000000,0.000000
2.660000,-0.021444,-0.012046,1.226993,0.000000,0.000000,0.000000,1.000000,-0.000686,-0.062391,0.019020,0.004209,-0.047903,-0.061203,0.000000,0.000000,2.000000,0.000000
2.670000,-0.021451,-0.012670,1.227184,0.000000,0.000000,0.000000,1.000000,-0.000644,-0.062870,0.018408,0.003911,-0.047202,-0.060796,0.000000,0.000000,2.000000,0.000000
2.680000,-0.021458,-0.013299,1.227368,0.000000,0.000000,0.000000,1.000000,-0.000605,-0.063342,0.017800,0.003610,-0.046494,-0.060379,0.000000,0.000000,2.000000,0.000000
2.690000,-0.021464,-0.013932,1.227546,0.000000,0.000000,0.000000,1.000000,-0.000569,-0.063807,0.017196,0.003308,-0.045778,-0.059952,0.000000,0.000000,2.000000,0.000000
2.700000,-0.021469,-0.014570,1.227718,0.000000,0.000000,0.000000,1.000000,-0.000536,-0.064265,0.016596,0.003003,-0.045055,-0.059514,0.000000,0.000000,2.000000,0.000000
